Type,SiteID,Site_Number,County,Lab_Number,Date_BP,SD
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-31984,2570,80
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-31986,1890,80
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-31985,2440,80
Radiocarbon,Radiocarbon - 1778,D:7:151,"Navajo, AZ",UGA-3976,2065,85
Radiocarbon,Radiocarbon - 1786,D:7:262,"Navajo, AZ",UGA-3909,1410,85
Radiocarbon,Radiocarbon - 1790,D:7:3045,"Navajo, AZ",UGA-3981,954,85
Radiocarbon,Radiocarbon - 1755,D:,"Navajo, AZ",Beta-12611,2140,85
Radiocarbon,Radiocarbon - 1756,D:11:1158,"Navajo, AZ",DIC-1088,1240,85
Radiocarbon,Radiocarbon - 1755,D:,"Navajo, AZ",AA-57728,844,87
Radiocarbon,Radiocarbon - 1786,D:7:262,"Navajo, AZ",UGA-3908,1185,90
Radiocarbon,Radiocarbon - 1786,D:7:262,"Navajo, AZ",UGA-3911,2505,90
Radiocarbon,Radiocarbon - 1788,D:7:3013,"Navajo, AZ",UGA-3983,2805,90
Radiocarbon,Radiocarbon - 1788,D:7:3013,"Navajo, AZ",UGA-3984,2590,90
Radiocarbon,Radiocarbon - 1144,P:4:22,"Navajo, AZ",Beta-59402,1060,90
Radiocarbon,Radiocarbon - 1145,P:60:116,"Navajo, AZ",Beta-50867,1260,90
Radiocarbon,Radiocarbon - 1147,P:60:123,"Navajo, AZ",Beta-50870,860,90
Radiocarbon,Radiocarbon - 1425,"J:14:12,NNAD","Navajo, AZ",Beta-87909,7320,90
Radiocarbon,Radiocarbon - 1432,"J:14:31,NNAD","Navajo, AZ",Beta-73988,7970,90
Radiocarbon,Radiocarbon - 1755,D:,"Navajo, AZ",Beta-12608,2500,90
Radiocarbon,Radiocarbon - 1755,D:,"Navajo, AZ",Beta-12610,2330,90
Radiocarbon,Radiocarbon - 1755,D:,"Navajo, AZ",Beta-12612,2160,90
Radiocarbon,Radiocarbon - 1779,D:7:152,"Navajo, AZ",Beta-10079,1910,90
Radiocarbon,Radiocarbon - 1781,D:7:2085,"Navajo, AZ",Beta-10083,5600,90
Radiocarbon,Radiocarbon - 1781,D:7:2085,"Navajo, AZ",Beta-10653,1000,90
Radiocarbon,Radiocarbon - 1788,D:7:3013,"Navajo, AZ",UGA-1674,1845,90
Radiocarbon,Radiocarbon - 1794,D:7:3144,"Navajo, AZ",Beta-5620,2870,90
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-15938,2150,90
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-26278,2430,90
Radiocarbon,Radiocarbon - 1438,J:14:41,"Navajo, AZ",Beta-68376,7570,90
Radiocarbon,Radiocarbon - 1438,J:14:41,"Navajo, AZ",Beta-68380,1810,90
Radiocarbon,Radiocarbon - 1784,D:7:239,"Navajo, AZ",UGA-3903,1970,95
Radiocarbon,Radiocarbon - 1755,D:,"Navajo, AZ",Beta-12609,2470,95
Radiocarbon,Radiocarbon - 1775,D:7:103,"Navajo, AZ",GX-273,2020,95
Radiocarbon,Radiocarbon - 1773,D:11:3133,"Navajo, AZ",Beta-5649,2040,100
Radiocarbon,Radiocarbon - 1784,D:7:239,"Navajo, AZ",UGA-3905,2120,100
Radiocarbon,Radiocarbon - 1787,D:7:3003,"Navajo, AZ",UGA-3978,2745,100
Radiocarbon,Radiocarbon - 1430,"J:14:26,NNAD","Navajo, AZ",Beta-73985,7870,100
Radiocarbon,Radiocarbon - 1431,"J:14:28,NNAD","Navajo, AZ",Beta-79158,5990,100
Radiocarbon,Radiocarbon - 1761,D:11:1410,"Navajo, AZ",Beta-7787,2230,100
Radiocarbon,Radiocarbon - 1785,D:7:254,"Navajo, AZ",Beta-5614,2270,100
Radiocarbon,Radiocarbon - 1794,D:7:3144,"Navajo, AZ",Beta-5621,2970,100
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-26279,2580,100
Radiocarbon,Radiocarbon - 1786,D:7:262,"Navajo, AZ",UGA-3907,1250,105
Radiocarbon,Radiocarbon - 1760,D:11:1281,"Navajo, AZ",DIC-1209,3220,105
Radiocarbon,Radiocarbon - 1152,P:61:127,"Navajo, AZ",Beta-73692,1050,110
Radiocarbon,Radiocarbon - 1758,D:11:1162,"Navajo, AZ",Beta-10076,1560,110
Radiocarbon,Radiocarbon - 1763,D:11:1504,"Navajo, AZ",Beta-39577,3040,110
Radiocarbon,Radiocarbon - 1785,D:7:254,"Navajo, AZ",Beta-10074,1810,110
Radiocarbon,Radiocarbon - 1792,D:7:3107,"Navajo, AZ",Beta-34277,2740,110
Radiocarbon,Radiocarbon - 1793,D:7:3141,"Navajo, AZ",Beta-5618,1600,110
Radiocarbon,Radiocarbon - 1784,D:7:239,"Navajo, AZ",UGA-3906,2320,120
Radiocarbon,Radiocarbon - 1143,P:,"Navajo, AZ",A-550,1370,120
Radiocarbon,Radiocarbon - 1148,P:60:31,"Navajo, AZ",Beta-57263,1290,120
Radiocarbon,Radiocarbon - 1774,D:11:449,"Navajo, AZ",Beta-10075,1840,120
Radiocarbon,Radiocarbon - 1774,D:11:449,"Navajo, AZ",Beta-10078,1840,120
Radiocarbon,Radiocarbon - 1781,D:7:2085,"Navajo, AZ",Beta-9835,4780,120
Radiocarbon,Radiocarbon - 1772,D:11:3131,"Navajo, AZ",Beta-5636,2090,130
Radiocarbon,Radiocarbon - 1431,"J:14:28,NNAD","Navajo, AZ",Beta-73987,7820,130
Radiocarbon,Radiocarbon - 1768,D:11:2126,"Navajo, AZ",Beta-10077,1820,130
Radiocarbon,Radiocarbon - 1773,D:11:3133,"Navajo, AZ",Beta-10099,1940,130
Radiocarbon,Radiocarbon - 1788,D:7:3013,"Navajo, AZ",UGA-1678,1895,130
Radiocarbon,Radiocarbon - 1760,D:11:1281,"Navajo, AZ",Beta-7780,2320,140
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-26271,2880,140
Radiocarbon,Radiocarbon - 1787,D:7:3003,"Navajo, AZ",UGA-3980,2675,145
Radiocarbon,Radiocarbon - 1763,D:11:1504,"Navajo, AZ",Beta-4512,2040,150
Radiocarbon,Radiocarbon - 1425,"J:14:12,NNAD","Navajo, AZ",Beta-87906,5910,160
Radiocarbon,Radiocarbon - 1778,D:7:151,"Navajo, AZ",UGA-3977,2795,170
Radiocarbon,Radiocarbon - 1778,D:7:151,"Navajo, AZ",UGA-3985,2635,170
Radiocarbon,Radiocarbon - 1156,P:61:193,"Navajo, AZ",Beta-55551,1620,170
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-26275,3610,170
Radiocarbon,Radiocarbon - 1796,"D:7:618,SIU","Navajo, AZ",Beta-2725,3610,170
Radiocarbon,Radiocarbon - 1761,D:11:1410,"Navajo, AZ",DIC-1210,2390,185
Radiocarbon,Radiocarbon - 1148,P:60:31,"Navajo, AZ",Beta-57259,1400,190
Radiocarbon,Radiocarbon - 1758,D:11:1162,"Navajo, AZ",DIC-1087,2080,200
Radiocarbon,Radiocarbon - 1438,J:14:41,"Navajo, AZ",Beta-68375,7010,200
Radiocarbon,Radiocarbon - 1758,D:11:1162,"Navajo, AZ",DIC-1085,2260,205
Radiocarbon,Radiocarbon - 1787,D:7:3003,"Navajo, AZ",UGA-3979,2090,250
Radiocarbon,Radiocarbon - 1304,LA124584,"Bernalillo, NM",Beta-358112,3620,30
Radiocarbon,Radiocarbon - 1305,LA124601,"Bernalillo, NM",Beta-358113,240,30
Radiocarbon,Radiocarbon - 1306,LA60838,"Bernalillo, NM",Beta-26680,1300,70
Radiocarbon,Radiocarbon - 1292,LA118501,"Cibola, NM",Beta-257768,890,40
Radiocarbon,Radiocarbon - 1293,LA153714,"Cibola, NM",Beta-238168,600,40
Radiocarbon,Radiocarbon - 1293,LA153714,"Cibola, NM",Beta-238169,730,40
Radiocarbon,Radiocarbon - 1293,LA153714,"Cibola, NM",Beta-238170,810,40
Radiocarbon,Radiocarbon - 1293,LA153714,"Cibola, NM",Beta-238171,520,40
Radiocarbon,Radiocarbon - 1293,LA153714,"Cibola, NM",Beta-238172,730,40
Radiocarbon,Radiocarbon - 1293,LA153714,"Cibola, NM",Beta-238173,720,40
Radiocarbon,Radiocarbon - 1293,LA153714,"Cibola, NM",Beta-238175,570,40
Radiocarbon,Radiocarbon - 1293,LA153714,"Cibola, NM",Beta-238176,730,40
Radiocarbon,Radiocarbon - 1293,LA153714,"Cibola, NM",Beta-238398,670,40
Radiocarbon,Radiocarbon - 1293,LA153714,"Cibola, NM",Beta-238399,650,40
Radiocarbon,Radiocarbon - 1293,LA153714,"Cibola, NM",Beta-238400,600,40
Radiocarbon,Radiocarbon - 1294,LA3558,"Cibola, NM",Beta-44192,1150,50
Radiocarbon,Radiocarbon - 1294,LA3558,"Cibola, NM",Beta-44193,1210,50
Radiocarbon,Radiocarbon - 1294,LA3558,"Cibola, NM",Beta-61010,1150,50
Radiocarbon,Radiocarbon - 1296,LA9075,"Cibola, NM",AA-3631,760,50
Radiocarbon,Radiocarbon - 1296,LA9075,"Cibola, NM",AA-3632,753,50
Radiocarbon,Radiocarbon - 1293,LA153714,"Cibola, NM",Beta-238174,720,60
Radiocarbon,Radiocarbon - 1294,LA3558,"Cibola, NM",Beta-44191,1270,60
Radiocarbon,Radiocarbon - 1294,LA3558,"Cibola, NM",Beta-61009,1170,60
Radiocarbon,Radiocarbon - 1296,LA9075,"Cibola, NM",AA-3634,6615,60
Radiocarbon,Radiocarbon - 1293,LA153714,"Cibola, NM",Beta-238401,930,70
Radiocarbon,Radiocarbon - 1294,LA3558,"Cibola, NM",Beta-61006,1320,70
Radiocarbon,Radiocarbon - 1294,LA3558,"Cibola, NM",Beta-61007,1220,70
Radiocarbon,Radiocarbon - 1294,LA3558,"Cibola, NM",Beta-61008,1260,70
Radiocarbon,Radiocarbon - 1295,LA8763,"Cibola, NM",I-2909,1840,100
Radiocarbon,Radiocarbon - 125,LA165819,"Doña Ana, NM",Beta-285950,2710,40
Radiocarbon,Radiocarbon - 126,LA165820,"Doña Ana, NM",Beta-285952,1280,40
Radiocarbon,Radiocarbon - 123,LA165813,"Doña Ana, NM",Beta-285948,990,40
Radiocarbon,Radiocarbon - 124,LA165817,"Doña Ana, NM",Beta-285949,1210,40
Radiocarbon,Radiocarbon - 125,LA165819,"Doña Ana, NM",Beta-285951,2650,40
Radiocarbon,Radiocarbon - 127,LA165821,"Doña Ana, NM",Beta-285953,2560,40
Radiocarbon,Radiocarbon - 128,LA165822,"Doña Ana, NM",Beta-285855,3230,40
Radiocarbon,Radiocarbon - 128,LA165822,"Doña Ana, NM",Beta-285954,3020,40
Radiocarbon,Radiocarbon - 129,LA165823,"Doña Ana, NM",Beta-285956,3610,40
Radiocarbon,Radiocarbon - 130,LA165824,"Doña Ana, NM",Beta-285957,2400,40
Radiocarbon,Radiocarbon - 131,LA165826,"Doña Ana, NM",Beta-285958,1490,40
Radiocarbon,Radiocarbon - 131,LA165826,"Doña Ana, NM",Beta-285959,1630,40
Radiocarbon,Radiocarbon - 132,LA165831,"Doña Ana, NM",Beta-285960,3960,40
Radiocarbon,Radiocarbon - 133,LA165833,"Doña Ana, NM",Beta-285961,2640,40
Radiocarbon,Radiocarbon - 134,LA26784,"Doña Ana, NM",Beta-81911,770,50
Radiocarbon,Radiocarbon - 135,LA26788,"Doña Ana, NM",Beta-81913,640,50
Radiocarbon,Radiocarbon - 135,LA26788,"Doña Ana, NM",Beta-81914,700,50
Radiocarbon,Radiocarbon - 135,LA26788,"Doña Ana, NM",Beta-81917,500,50
Radiocarbon,Radiocarbon - 135,LA26788,"Doña Ana, NM",Beta-81922,410,50
Radiocarbon,Radiocarbon - 136,LA2865,"Doña Ana, NM",Beta-72446,510,50
Radiocarbon,Radiocarbon - 136,LA2865,"Doña Ana, NM",Beta-72447,280,50
Radiocarbon,Radiocarbon - 136,LA2865,"Doña Ana, NM",Beta-72448,480,50
Radiocarbon,Radiocarbon - 136,LA2865,"Doña Ana, NM",Beta-72449,820,50
Radiocarbon,Radiocarbon - 136,LA2865,"Doña Ana, NM",Beta-72450,660,50
Radiocarbon,Radiocarbon - 136,LA2865,"Doña Ana, NM",Beta-72451,570,50
Radiocarbon,Radiocarbon - 136,LA2865,"Doña Ana, NM",Beta-72452,330,50
Radiocarbon,Radiocarbon - 136,LA2865,"Doña Ana, NM",Beta-72453,290,50
Radiocarbon,Radiocarbon - 141,LA72147,"Doña Ana, NM",Beta-31616,230,50
Radiocarbon,Radiocarbon - 142,LA72860,"Doña Ana, NM",Beta-31829,310,50
Radiocarbon,Radiocarbon - 144,LA73942,"Doña Ana, NM",Beta-81902,1510,50
Radiocarbon,Radiocarbon - 144,LA73942,"Doña Ana, NM",Beta-81903,1140,50
Radiocarbon,Radiocarbon - 144,LA73942,"Doña Ana, NM",Beta-81906,1090,50
Radiocarbon,Radiocarbon - 144,LA73942,"Doña Ana, NM",Beta-84964,1340,50
Radiocarbon,Radiocarbon - 144,LA73942,"Doña Ana, NM",Beta-84965,1320,50
Radiocarbon,Radiocarbon - 148,LA86780,"Doña Ana, NM",Beta-80963,2400,50
Radiocarbon,Radiocarbon - 134,LA26784,"Doña Ana, NM",Beta-81909,570,50
Radiocarbon,Radiocarbon - 134,LA26784,"Doña Ana, NM",Beta-81910,740,50
Radiocarbon,Radiocarbon - 135,LA26788,"Doña Ana, NM",Beta-81920,820,50
Radiocarbon,Radiocarbon - 136,LA2865,"Doña Ana, NM",Beta-72454,570,50
Radiocarbon,Radiocarbon - 122,LA16315,"Doña Ana, NM",Beta-72442,1150,60
Radiocarbon,Radiocarbon - 135,LA26788,"Doña Ana, NM",Beta-81918,620,60
Radiocarbon,Radiocarbon - 136,LA2865,"Doña Ana, NM",Beta-72445,590,60
Radiocarbon,Radiocarbon - 136,LA2865,"Doña Ana, NM",Beta-76399,580,60
Radiocarbon,Radiocarbon - 139,LA55868,"Doña Ana, NM",Beta-24485,2780,60
Radiocarbon,Radiocarbon - 139,LA55868,"Doña Ana, NM",Beta-24486,3090,60
Radiocarbon,Radiocarbon - 139,LA55868,"Doña Ana, NM",Beta-24487,1790,60
Radiocarbon,Radiocarbon - 140,LA55870,"Doña Ana, NM",Beta-24489,3030,60
Radiocarbon,Radiocarbon - 143,LA72861,"Doña Ana, NM",Beta-32095,340,60
Radiocarbon,Radiocarbon - 144,LA73942,"Doña Ana, NM",Beta-81905,1360,60
Radiocarbon,Radiocarbon - 144,LA73942,"Doña Ana, NM",Beta-81907,1190,60
Radiocarbon,Radiocarbon - 144,LA73942,"Doña Ana, NM",Beta-84961,1090,60
Radiocarbon,Radiocarbon - 144,LA73942,"Doña Ana, NM",Beta-84963,1270,60
Radiocarbon,Radiocarbon - 147,LA86774,"Doña Ana, NM",Beta-80967,1350,60
Radiocarbon,Radiocarbon - 148,LA86780,"Doña Ana, NM",Beta-80961,2080,60
Radiocarbon,Radiocarbon - 148,LA86780,"Doña Ana, NM",Beta-80962,4210,60
Radiocarbon,Radiocarbon - 148,LA86780,"Doña Ana, NM",Beta-80964,4200,60
Radiocarbon,Radiocarbon - 148,LA86780,"Doña Ana, NM",Beta-80965,2270,60
Radiocarbon,Radiocarbon - 122,LA16315,"Doña Ana, NM",Beta-72440,1200,60
Radiocarbon,Radiocarbon - 122,LA16315,"Doña Ana, NM",Beta-72443,1110,60
Radiocarbon,Radiocarbon - 122,LA16315,"Doña Ana, NM",Beta-72444,1050,60
Radiocarbon,Radiocarbon - 135,LA26788,"Doña Ana, NM",Beta-81921,870,60
Radiocarbon,Radiocarbon - 122,LA16315,"Doña Ana, NM",Beta-72441,1010,70
Radiocarbon,Radiocarbon - 134,LA26784,"Doña Ana, NM",Beta-81912,790,70
Radiocarbon,Radiocarbon - 135,LA26788,"Doña Ana, NM",Beta-81915,770,70
Radiocarbon,Radiocarbon - 136,LA2865,"Doña Ana, NM",Beta-76397,560,70
Radiocarbon,Radiocarbon - 136,LA2865,"Doña Ana, NM",Beta-76398,770,70
Radiocarbon,Radiocarbon - 138,LA5531,"Doña Ana, NM",A-4505,810,70
Radiocarbon,Radiocarbon - 144,LA73942,"Doña Ana, NM",Beta-81904,1300,70
Radiocarbon,Radiocarbon - 144,LA73942,"Doña Ana, NM",Beta-84962,1270,70
Radiocarbon,Radiocarbon - 145,LA79550,"Doña Ana, NM",Beta-33572,1340,70
Radiocarbon,Radiocarbon - 147,LA86774,"Doña Ana, NM",Beta-80966,1390,70
Radiocarbon,Radiocarbon - 147,LA86774,"Doña Ana, NM",Beta-80969,2040,70
Radiocarbon,Radiocarbon - 149,LA97088,"Doña Ana, NM",Beta-76387,1410,70
Radiocarbon,Radiocarbon - 135,LA26788,"Doña Ana, NM",Beta-81916,560,80
Radiocarbon,Radiocarbon - 137,LA5529,"Doña Ana, NM",UCR-2420,2560,80
Radiocarbon,Radiocarbon - 137,LA5529,"Doña Ana, NM",UCR-2422,1600,80
Radiocarbon,Radiocarbon - 138,LA5531,"Doña Ana, NM",A-4366,850,80
Radiocarbon,Radiocarbon - 138,LA5531,"Doña Ana, NM",A-4563,1490,80
Radiocarbon,Radiocarbon - 146,LA854,"Doña Ana, NM",Beta-20949,1480,90
Radiocarbon,Radiocarbon - 136,LA2865,"Doña Ana, NM",Beta-76400,690,90
Radiocarbon,Radiocarbon - 136,LA2865,"Doña Ana, NM",Beta-76401,710,90
Radiocarbon,Radiocarbon - 137,LA5529,"Doña Ana, NM",UCR-2421,1495,90
Radiocarbon,Radiocarbon - 137,LA5529,"Doña Ana, NM",UCR-2423,1260,90
Radiocarbon,Radiocarbon - 137,LA5529,"Doña Ana, NM",UCR-2424,1140,90
Radiocarbon,Radiocarbon - 137,LA5529,"Doña Ana, NM",UCR-2425,460,100
Radiocarbon,Radiocarbon - 138,LA5531,"Doña Ana, NM",UCR-2120,600,100
Radiocarbon,Radiocarbon - 144,LA73942,"Doña Ana, NM",Beta-84960,1140,110
Radiocarbon,Radiocarbon - 149,LA97088,"Doña Ana, NM",Beta-76389,1200,130
Radiocarbon,Radiocarbon - 149,LA97088,"Doña Ana, NM",Beta-76388,1310,150
Radiocarbon,Radiocarbon - 138,LA5531,"Doña Ana, NM",A-4561,3669,170
Radiocarbon,Radiocarbon - 138,LA5531,"Doña Ana, NM",A-4562,860,170
Radiocarbon,Radiocarbon - 138,LA5531,"Doña Ana, NM",UCR-2121,960,200
Radiocarbon,Radiocarbon - 1556,LA12587,"Los Alamos, NM",Beta-183748,650,40
Radiocarbon,Radiocarbon - 1557,LA86534,"Los Alamos, NM",Beta-183760,860,40
Radiocarbon,Radiocarbon - 1557,LA86534,"Los Alamos, NM",Beta-183761,730,40
Radiocarbon,Radiocarbon - 1556,LA12587,"Los Alamos, NM",Beta-183747,870,70
Radiocarbon,Radiocarbon - 932,LA71167,"Lincoln, NM",Beta-178781,150,30
Radiocarbon,Radiocarbon - 921,LA116531,"Lincoln, NM",Beta-195964,1250,40
Radiocarbon,Radiocarbon - 922,LA120972,"Lincoln, NM",Beta-285538,1140,40
Radiocarbon,Radiocarbon - 922,LA120972,"Lincoln, NM",Beta-285539,1090,40
Radiocarbon,Radiocarbon - 923,LA120973,"Lincoln, NM",Beta-285540,1150,40
Radiocarbon,Radiocarbon - 923,LA120973,"Lincoln, NM",Beta-285541,1120,40
Radiocarbon,Radiocarbon - 923,LA120973,"Lincoln, NM",Beta-285542,1170,40
Radiocarbon,Radiocarbon - 923,LA120973,"Lincoln, NM",Beta-285543,1080,40
Radiocarbon,Radiocarbon - 923,LA120973,"Lincoln, NM",Beta-285544,1020,40
Radiocarbon,Radiocarbon - 923,LA120973,"Lincoln, NM",Beta-285546,1040,40
Radiocarbon,Radiocarbon - 923,LA120973,"Lincoln, NM",Beta-285547,1110,40
Radiocarbon,Radiocarbon - 923,LA120973,"Lincoln, NM",Beta-285548,1140,40
Radiocarbon,Radiocarbon - 923,LA120973,"Lincoln, NM",Beta-285549,1190,40
Radiocarbon,Radiocarbon - 923,LA120973,"Lincoln, NM",Beta-285550,1160,40
Radiocarbon,Radiocarbon - 923,LA120973,"Lincoln, NM",Beta-285551,1160,40
Radiocarbon,Radiocarbon - 923,LA120973,"Lincoln, NM",Beta-285552,190,40
Radiocarbon,Radiocarbon - 923,LA120973,"Lincoln, NM",Beta-285553,1160,40
Radiocarbon,Radiocarbon - 923,LA120973,"Lincoln, NM",Beta-285554,2130,40
Radiocarbon,Radiocarbon - 923,LA120973,"Lincoln, NM",Beta-285555,1500,40
Radiocarbon,Radiocarbon - 923,LA120973,"Lincoln, NM",Beta-285556,1200,40
Radiocarbon,Radiocarbon - 923,LA120973,"Lincoln, NM",Beta-285557,1080,40
Radiocarbon,Radiocarbon - 923,LA120973,"Lincoln, NM",Beta-285558,1250,40
Radiocarbon,Radiocarbon - 923,LA120973,"Lincoln, NM",Beta-285559,1180,40
Radiocarbon,Radiocarbon - 923,LA120973,"Lincoln, NM",Beta-285560,1150,40
Radiocarbon,Radiocarbon - 923,LA120973,"Lincoln, NM",Beta-285561,1180,40
Radiocarbon,Radiocarbon - 923,LA120973,"Lincoln, NM",Beta-285562,1140,40
Radiocarbon,Radiocarbon - 923,LA120973,"Lincoln, NM",Beta-295545,1780,40
Radiocarbon,Radiocarbon - 924,LA129573,"Lincoln, NM",Beta-177789,1620,40
Radiocarbon,Radiocarbon - 924,LA129573,"Lincoln, NM",Beta-177791,1590,40
Radiocarbon,Radiocarbon - 924,LA129573,"Lincoln, NM",Beta-177794,1590,40
Radiocarbon,Radiocarbon - 924,LA129573,"Lincoln, NM",Beta-177795,1610,40
Radiocarbon,Radiocarbon - 924,LA129573,"Lincoln, NM",Beta-193078,1750,40
Radiocarbon,Radiocarbon - 924,LA129573,"Lincoln, NM",Beta-193079,1570,40
Radiocarbon,Radiocarbon - 924,LA129573,"Lincoln, NM",Beta-193083,1480,40
Radiocarbon,Radiocarbon - 924,LA129573,"Lincoln, NM",Beta-193085,1630,40
Radiocarbon,Radiocarbon - 925,LA130331,"Lincoln, NM",Beta-285533,3160,40
Radiocarbon,Radiocarbon - 925,LA130331,"Lincoln, NM",Beta-285534,3100,40
Radiocarbon,Radiocarbon - 925,LA130331,"Lincoln, NM",Beta-285535,3130,40
Radiocarbon,Radiocarbon - 925,LA130331,"Lincoln, NM",Beta-285536,3030,40
Radiocarbon,Radiocarbon - 926,LA138800,"Lincoln, NM",Beta-193665,960,40
Radiocarbon,Radiocarbon - 927,LA139419,"Lincoln, NM",Beta-193056,1590,40
Radiocarbon,Radiocarbon - 927,LA139419,"Lincoln, NM",Beta-193063,1470,40
Radiocarbon,Radiocarbon - 928,LA139420,"Lincoln, NM",Beta-193050,1570,40
Radiocarbon,Radiocarbon - 928,LA139420,"Lincoln, NM",Beta-193065,1620,40
Radiocarbon,Radiocarbon - 929,LA139944,"Lincoln, NM",Beta-193074,2150,40
Radiocarbon,Radiocarbon - 930,LA5377,"Lincoln, NM",Beta-177799,2040,40
Radiocarbon,Radiocarbon - 930,LA5377,"Lincoln, NM",Beta-177800,1940,40
Radiocarbon,Radiocarbon - 930,LA5377,"Lincoln, NM",Beta-177801,1980,40
Radiocarbon,Radiocarbon - 930,LA5377,"Lincoln, NM",Beta-177803,2000,40
Radiocarbon,Radiocarbon - 930,LA5377,"Lincoln, NM",Beta-177804,2020,40
Radiocarbon,Radiocarbon - 932,LA71167,"Lincoln, NM",Beta-178780,720,40
Radiocarbon,Radiocarbon - 932,LA71167,"Lincoln, NM",Beta-178782,2540,40
Radiocarbon,Radiocarbon - 932,LA71167,"Lincoln, NM",Beta-178784,1870,40
Radiocarbon,Radiocarbon - 932,LA71167,"Lincoln, NM",Beta-178785,1650,40
Radiocarbon,Radiocarbon - 932,LA71167,"Lincoln, NM",Beta-178786,2200,40
Radiocarbon,Radiocarbon - 932,LA71167,"Lincoln, NM",Beta-178787,570,40
Radiocarbon,Radiocarbon - 932,LA71167,"Lincoln, NM",Beta-178788,1390,40
Radiocarbon,Radiocarbon - 932,LA71167,"Lincoln, NM",Beta-178790,2600,40
Radiocarbon,Radiocarbon - 932,LA71167,"Lincoln, NM",Beta-178791,2610,40
Radiocarbon,Radiocarbon - 932,LA71167,"Lincoln, NM",Beta-178792,1470,40
Radiocarbon,Radiocarbon - 922,LA120972,"Lincoln, NM",Beta-285537,1140,40
Radiocarbon,Radiocarbon - 927,LA139419,"Lincoln, NM",Beta-193044,1590,50
Radiocarbon,Radiocarbon - 927,LA139419,"Lincoln, NM",Beta-193057,1460,50
Radiocarbon,Radiocarbon - 927,LA139419,"Lincoln, NM",Beta-193058,1440,50
Radiocarbon,Radiocarbon - 928,LA139420,"Lincoln, NM",Beta-193051,1690,50
Radiocarbon,Radiocarbon - 928,LA139420,"Lincoln, NM",Beta-193069,1510,50
Radiocarbon,Radiocarbon - 932,LA71167,"Lincoln, NM",Beta-45653,870,50
Radiocarbon,Radiocarbon - 921,LA116531,"Lincoln, NM",Beta-177786,1170,50
Radiocarbon,Radiocarbon - 921,LA116531,"Lincoln, NM",Beta-177787,1290,50
Radiocarbon,Radiocarbon - 920,LA101321,"Lincoln, NM",Beta-64850,1200,60
Radiocarbon,Radiocarbon - 921,LA116531,"Lincoln, NM",Beta-177784,1300,60
Radiocarbon,Radiocarbon - 921,LA116531,"Lincoln, NM",Beta-177788,1070,60
Radiocarbon,Radiocarbon - 924,LA129573,"Lincoln, NM",Beta-177790,1560,60
Radiocarbon,Radiocarbon - 924,LA129573,"Lincoln, NM",Beta-193080,1690,60
Radiocarbon,Radiocarbon - 924,LA129573,"Lincoln, NM",Beta-193081,1830,60
Radiocarbon,Radiocarbon - 924,LA129573,"Lincoln, NM",Beta-193082,1740,60
Radiocarbon,Radiocarbon - 927,LA139419,"Lincoln, NM",Beta-193045,1300,60
Radiocarbon,Radiocarbon - 927,LA139419,"Lincoln, NM",Beta-193054,1500,60
Radiocarbon,Radiocarbon - 927,LA139419,"Lincoln, NM",Beta-193059,1570,60
Radiocarbon,Radiocarbon - 927,LA139419,"Lincoln, NM",Beta-193061,1420,60
Radiocarbon,Radiocarbon - 927,LA139419,"Lincoln, NM",Beta-193062,1560,60
Radiocarbon,Radiocarbon - 928,LA139420,"Lincoln, NM",Beta-193046,1600,60
Radiocarbon,Radiocarbon - 928,LA139420,"Lincoln, NM",Beta-193049,1550,60
Radiocarbon,Radiocarbon - 928,LA139420,"Lincoln, NM",Beta-193052,1460,60
Radiocarbon,Radiocarbon - 928,LA139420,"Lincoln, NM",Beta-193053,1440,60
Radiocarbon,Radiocarbon - 928,LA139420,"Lincoln, NM",Beta-193066,1570,60
Radiocarbon,Radiocarbon - 928,LA139420,"Lincoln, NM",Beta-193067,1440,60
Radiocarbon,Radiocarbon - 928,LA139420,"Lincoln, NM",Beta-193068,1660,60
Radiocarbon,Radiocarbon - 929,LA139944,"Lincoln, NM",Beta-193071,2020,60
Radiocarbon,Radiocarbon - 929,LA139944,"Lincoln, NM",Beta-193073,2080,60
Radiocarbon,Radiocarbon - 929,LA139944,"Lincoln, NM",Beta-193075,2040,60
Radiocarbon,Radiocarbon - 929,LA139944,"Lincoln, NM",Beta-193076,2080,60
Radiocarbon,Radiocarbon - 929,LA139944,"Lincoln, NM",Beta-193077,1980,60
Radiocarbon,Radiocarbon - 930,LA5377,"Lincoln, NM",Beta-177798,2100,60
Radiocarbon,Radiocarbon - 930,LA5377,"Lincoln, NM",Beta-177802,1950,60
Radiocarbon,Radiocarbon - 931,LA58971,"Lincoln, NM",Beta-45648,1980,60
